seed,method,index_bits,horizon,calibration_horizon,weight_relative_mse,kernel_relative_mse,rollout_relative_mse,tail_rollout_relative_mse,max_radius,unstable_modes,operator_file_bytes,shared_projection_bytes,total_deployed_bytes,fit_elapsed_s,peak_cuda_bytes
1,cartesian_nearest,4,128,128,0.06789465685657428,4.1249212917406e+35,8.503902440652694e+33,1.2044689180664294e+34,1.4140464079719008,64,304,4096,4400,0.0007619857788085938,36746240
1,cartesian_nearest,4,256,128,0.06789465685657428,6.06460425373524e+73,5.986488486941397e+71,8.440854502433006e+71,1.4140464079719008,64,304,4096,4400,0.0007619857788085938,38483968
1,cartesian_nearest,4,512,128,0.06789465685657428,2.9238319487053768e+150,1.7333385413333162e+148,2.5313533453899975e+148,1.4140464079719008,64,304,4096,4400,0.0007619857788085938,43384832
1,cartesian_weight,4,64,128,0.059068131764075604,1.0663939846014532,0.9685758095497106,1.0386438927615522,0.9998933663382713,0,304,4096,4400,0.13896775245666504,36747264
1,cartesian_weight,4,128,128,0.059068131764075604,1.1651476716769344,1.0305221019758979,1.0784827748465322,0.9998933663382713,0,304,4096,4400,0.13896775245666504,36747264
1,cartesian_weight,4,256,128,0.059068131764075604,1.3198415417189928,1.1898235819568197,1.2187645346978,0.9998933663382713,0,304,4096,4400,0.13896775245666504,38483968
1,cartesian_weight,4,512,128,0.059068131764075604,1.3312191214653444,1.3302338534328495,1.392104065699186,0.9998933663382713,0,304,4096,4400,0.13896775245666504,43384832
1,cartesian_memory,4,64,128,1.0567260982936082,0.8112688243495257,0.757979833715568,0.7934731931069556,0.9924728020983162,0,304,4096,4400,0.24058842658996582,38998528
1,cartesian_memory,4,128,128,1.0567260982936082,0.8631268543150734,0.8338029441779238,0.8643773902182142,0.9924728020983162,0,304,4096,4400,0.24058842658996582,38998528
1,cartesian_memory,4,256,128,1.0567260982936082,0.9290384945766971,0.8967379840342032,0.9191260897021397,0.9924728020983162,0,304,4096,4400,0.24058842658996582,38998528
1,cartesian_memory,4,512,128,1.0567260982936082,0.9583644852884574,0.9311842839592087,0.9638616627258091,0.9924728020983162,0,304,4096,4400,0.24058842658996582,43384832
1,cartesian_normalized_memory,4,64,128,1.1407026374795677,1.0796280224996597,0.982453361391671,1.032964200604138,0.9998933672904966,0,304,4096,4400,0.2543635368347168,38998528
1,cartesian_normalized_memory,4,128,128,1.1407026374795677,1.1304322591536407,1.0803499908010126,1.1202328097721497,0.9998933672904966,0,304,4096,4400,0.2543635368347168,38998528
1,cartesian_normalized_memory,4,256,128,1.1407026374795677,1.3039806342720168,1.2094471744897466,1.2438605240452076,0.9998933672904966,0,304,4096,4400,0.2543635368347168,38998528
1,cartesian_normalized_memory,4,512,128,1.1407026374795677,1.460797813490095,1.3663523583309902,1.4493880310698108,0.9998933672904966,0,304,4096,4400,0.2543635368347168,43384832
1,phase_nearest,4,64,128,0.01465453926437276,1.2752747309062646,1.0978653752771812,1.2137589720772177,0.9998933672904968,0,304,4096,4400,0.0007495880126953125,36747264
1,phase_nearest,4,128,128,0.01465453926437276,1.4932016532539243,1.3125589993364848,1.406059063541127,0.9998933672904968,0,304,4096,4400,0.0007495880126953125,36747264
1,phase_nearest,4,256,128,0.01465453926437276,1.7957249718509058,1.5492388727070723,1.6434290755620728,0.9998933672904968,0,304,4096,4400,0.0007495880126953125,38483968
1,phase_nearest,4,512,128,0.01465453926437276,1.8257241200231618,1.877621249286897,2.0264148638588946,0.9998933672904968,0,304,4096,4400,0.0007495880126953125,43384832
1,phase_weight,4,64,128,0.010627617587249416,1.66757300535253,1.346380362066439,1.5263572639126266,0.999893367290497,0,304,4096,4400,0.13802671432495117,36747264
1,phase_weight,4,128,128,0.010627617587249416,1.7972616604198637,1.6442136140819579,1.7678380676797125,0.999893367290497,0,304,4096,4400,0.13802671432495117,36747264
1,phase_weight,4,256,128,0.010627617587249416,1.8165534767661051,1.8372142766254047,1.8961552493752354,0.999893367290497,0,304,4096,4400,0.13802671432495117,38483968
1,phase_weight,4,512,128,0.010627617587249416,1.8043399377647953,1.855578208630064,1.8809254478910287,0.999893367290497,0,304,4096,4400,0.13802671432495117,43384832
1,phase_memory,4,64,128,1.4401307133076198,0.8797205264404423,0.9093381577304497,0.9419278262962791,0.9998933672904968,0,304,4096,4400,0.23821473121643066,38998016
1,phase_memory,4,128,128,1.4401307133076198,0.9684862102470221,0.9282940304431359,0.9631656193008307,0.9998933672904968,0,304,4096,4400,0.23821473121643066,38998016
1,phase_memory,4,256,128,1.4401307133076198,1.2189256819910457,1.069186892158221,1.1258555165543835,0.9998933672904968,0,304,4096,4400,0.23821473121643066,38998016
1,phase_memory,4,512,128,1.4401307133076198,1.5950259585351823,1.3293352655482737,1.4616364978350118,0.9998933672904968,0,304,4096,4400,0.23821473121643066,43384832
2,fp32,4,64,128,0.0,0.0,0.0,0.0,0.9998939338806715,0,524,4096,4620,0.0002765655517578125,34926080
2,fp32,4,128,128,0.0,0.0,0.0,0.0,0.9998939338806715,0,524,4096,4620,0.0002765655517578125,36032512
2,fp32,4,256,128,0.0,0.0,0.0,0.0,0.9998939338806715,0,524,4096,4620,0.0002765655517578125,38482944
2,fp32,4,512,128,0.0,0.0,0.0,0.0,0.9998939338806715,0,524,4096,4620,0.0002765655517578125,43383808
2,cartesian_nearest,4,64,128,0.04935022009935396,2843836390910749.0,154181682689744.7,213160109069676.62,1.406808445383428,64,304,4096,4400,0.0007841587066650391,36746240
2,cartesian_nearest,4,128,128,0.04935022009935396,1.3959231737314223e+34,5.1041760747393354e+32,7.290643492726129e+32,1.406808445383428,64,304,4096,4400,0.0007841587066650391,36746240
2,cartesian_nearest,4,256,128,0.04935022009935396,7.405844107742368e+71,9.132741569913609e+69,1.2799124891819747e+70,1.406808445383428,64,304,4096,4400,0.0007841587066650391,38483968
2,cartesian_nearest,4,512,128,0.04935022009935396,3.666413866695962e+147,3.0441736211257894e+145,4.3808023132590714e+145,1.406808445383428,64,304,4096,4400,0.0007841587066650391,43384832
2,cartesian_weight,4,64,128,0.06548793398366773,1.3324549283034022,1.2088717945809797,1.2945451682324074,0.9998767366423947,0,304,4096,4400,0.13938403129577637,36747264
2,cartesian_weight,4,128,128,0.06548793398366773,1.3757836426266643,1.3501039141250148,1.403300505669206,0.9998767366423947,0,304,4096,4400,0.13938403129577637,36747264
2,cartesian_weight,4,256,128,0.06548793398366773,1.4500434294898525,1.478675290896513,1.5466153059698589,0.9998767366423947,0,304,4096,4400,0.13938403129577637,38483968
2,cartesian_weight,4,512,128,0.06548793398366773,1.5025991007494681,1.4992824667933846,1.5403370653390465,0.9998767366423947,0,304,4096,4400,0.13938403129577637,43384832
2,cartesian_memory,4,64,128,1.1104901644892426,0.9127542187249007,0.8379691317973831,0.8781039284258716,0.9385583987151367,0,304,4096,4400,0.24339914321899414,38998528
2,cartesian_memory,4,128,128,1.1104901644892426,0.9497270805716781,0.9040043772182883,0.9339112973002368,0.9385583987151367,0,304,4096,4400,0.24339914321899414,38998528
2,cartesian_memory,4,256,128,1.1104901644892426,0.9696934927877207,0.9462423588122665,0.9630505064464077,0.9385583987151367,0,304,4096,4400,0.24339914321899414,38998528
2,cartesian_memory,4,512,128,1.1104901644892426,0.9809474533495885,0.9696150548603434,0.9793954783312362,0.9385583987151367,0,304,4096,4400,0.24339914321899414,43384832
2,cartesian_normalized_memory,4,64,128,1.2489290751207194,1.1717400941107312,1.1023466120735177,1.169908259400036,0.9998939633369445,0,304,4096,4400,0.2663915157318115,38998528
2,cartesian_normalized_memory,4,128,128,1.2489290751207194,1.1834238837861895,1.1461095693737882,1.1880509742564018,0.9998939633369445,0,304,4096,4400,0.2663915157318115,38998528
2,cartesian_normalized_memory,4,256,128,1.2489290751207194,1.3149479799861892,1.3133312680103213,1.3603620087611188,0.9998939633369445,0,304,4096,4400,0.2663915157318115,38998528
2,cartesian_normalized_memory,4,512,128,1.2489290751207194,1.3871202788044872,1.3257090094992543,1.363475707986549,0.9998939633369445,0,304,4096,4400,0.2663915157318115,43384832
2,phase_nearest,4,64,128,0.014099543927184158,1.6796687607695238,1.6320616536301917,1.772624453832596,0.9998939633369447,0,304,4096,4400,0.0007314682006835938,36747264
2,phase_nearest,4,128,128,0.014099543927184158,1.7970085169963272,1.6889303181500936,1.7942437708147487,0.9998939633369447,0,304,4096,4400,0.0007314682006835938,36747264
2,phase_nearest,4,256,128,0.014099543927184158,1.8997010689464153,1.733535710812675,1.785004678688358,0.9998939633369447,0,304,4096,4400,0.0007314682006835938,38483968
2,phase_nearest,4,512,128,0.014099543927184158,1.987859178465873,1.9037304586855286,1.9674277978996322,0.9998939633369447,0,304,4096,4400,0.0007314682006835938,43384832
2,phase_weight,4,64,128,0.011974354405909786,1.7301952622650536,1.3833352812712327,1.548526148356583,0.9998939633369446,0,304,4096,4400,0.14270544052124023,36747264
2,phase_weight,4,128,128,0.011974354405909786,1.924518912567996,1.7014626526539607,1.8242897945570271,0.9998939633369446,0,304,4096,4400,0.14270544052124023,36747264
2,phase_weight,4,256,128,0.011974354405909786,1.9499981772220252,1.8420495919697557,1.8838864514387632,0.9998939633369446,0,304,4096,4400,0.14270544052124023,38483968
2,phase_weight,4,512,128,0.011974354405909786,1.9539396384553325,1.9344631896204068,1.9583724971775864,0.9998939633369446,0,304,4096,4400,0.14270544052124023,43384832
2,phase_memory,4,64,128,1.4939030821538102,1.0375411481147634,1.0009409502973996,1.0058795783104943,0.9998939633369445,0,304,4096,4400,0.2377336025238037,38998016
2,phase_memory,4,128,128,1.4939030821538102,1.1028810649273342,1.0519353431652096,1.0824295970961775,0.9998939633369445,0,304,4096,4400,0.2377336025238037,38998016
2,phase_memory,4,256,128,1.4939030821538102,1.2123543033386555,1.1445362026294512,1.1802038237551273,0.9998939633369445,0,304,4096,4400,0.2377336025238037,38998016
2,phase_memory,4,512,128,1.4939030821538102,1.3871241684791051,1.2562253533179801,1.3134683436839274,0.9998939633369445,0,304,4096,4400,0.2377336025238037,43384832
